hillnumber,hillname,name_kw,source_kw,region,parent,classification,metres,feet,gridref,bigsquareX,Easting,bigsquareY,Northing,gridref10,colgridref,colheight,drop,feature,observations,survey,revision,comments,map50,map25,xcoord,ycoord,latitude,longitude,country,climbed,tumponly,Ma,Ma=,Hu,Hu=,M,MT,Mur,F,C,CT,CTM,CTC,G,GT,GTM,GTC,GTG,GTH,D,DT,DN,Hew,N,Dil,VL,A,Tu,Sim,5,5D,5H,5M,4,3,2,1,0,sMa,sHu,sMur,sCT,sGT,sHew,s5,s5D,s5H,s5M,s4,W,WO,B,Sy,Fel,CoH,CoU,CoA,CoL,SIB,xMT,xC,xG,xN,xDT,O,Un,BL,Bg,Ca,Bin,T100,P600,P500
17660,Grey Mare Hill,,,40,2881,Un,173,568,SX125640,2,212500,0,064000,,SX153633,144,29,,,,2014-04-07,Tump deleted April 2014,200,107 109,212500,64000,50.4458,-4.642257,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15024,Carn Sian,,,31C,2208,4,402,1319,SN127321,2,212700,2,232100,,SN121323,339,63,,,,2014-09-15,,145,35E,212700,232100,51.955772,-4.727226,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15533,Broadfield,,,31C,2224,1,100,328,SN128036,2,212800,2,203600,,SN117049,54,46,,,,2012-01-20,,158,36E,212800,203600,51.699849,-4.710359,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,Beacon Hill (Lundy),,,40,,"Hu,1,SIB,sMa",143,469,SS132443,2,213200,1,144300,,Sea,,143,,,,2007-12-22,Relocated,180,139,213200,144300,51.167362,-4.673286,E,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7828,Pengarn,,,31C,2213,"1,sHu",189,620,SN132485,2,213200,2,248500,,SN139479,97,92,,,,2012-12-12,new Subhump discovered Jan 2012,145,35E 198W,213200,248500,52.103223,-4.728914,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15569,Caldey Island,,,31C,,"0,SIB",60,197,SS132962,2,213200,1,196200,,Sea,,60,,,,2012-01-20,,158,36E,213200,196200,51.633521,-4.700621,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17562,Tresparrett Down,,,40,2881,2,263,863,SX134932,2,213400,0,093200,,SX150919,198,65,,,,2015-02-14,,190,111,213400,93200,50.708406,-4.644248,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17774,Bawdoe Hill,,,40,2881,1,120,394,SX135588,2,213500,0,058800,,SX128593,88,32,,,,2012-01-20,,200,107,213500,58800,50.399403,-4.625603,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17538,Louden Hill,,,40,2881,3,315,1033,SX137803,2,213700,0,080300,SX 13755 80314,SX140804,283,32,flat granite plinth,,,2014-08-07,,200,109,213752,80308,50.592705,-4.632781,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19053,St Catherine's Island,,,31C,,SIB,29,95,SN139003,2,213900,2,200300,,Sea,,29,,,,2015-04-17,uncertainty over the island's height,158,36E,213900,200300,51.670576,-4.6927,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7499,Mynydd Mawr,,,30A,1960,"1,sHu",160,525,SH140258,2,214000,3,325800,SH 14027 25874,SH149262,64,96,rock outcrop,embedded rock 55m W at SH 13970 25876 is c 5cm lower,Trimble GeoXH 6000,2012-05-07,Height measured as 160.0m,123,253,214023,325870,52.798266,-4.760025,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17552,Temple Tor,,,40,2881,2,276,906,SX140736,2,214000,0,073600,,SX142745,241,35,,,,2015-03-15,,200,109,214000,73600,50.532522,-4.625931,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17555,Great Care Hill,,,40,2881,2,272,892,SX140712,2,214000,0,071200,,SX135736,241,31,,,,2015-03-15,,200,109,214000,71200,50.510961,-4.624735,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15391,Pantsaeson Hill,,,31C,2213,2,205,673,SN141455,2,214100,2,245500,SN 14174 45541,SN150411,127,78,trig point,,,2012-01-20,,145,35E 198W,214171,245536,52.07693,-4.713141,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17541,Hawk's Tor,,,40,2881,3,307,1007,SX141755,2,214100,0,075500,,SX143763,246,61,,,,2015-02-14,,200,109,214100,75500,50.549622,-4.62547,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15107,Carn Menyn,,,31C,2208,3,365,1197,SN143324,2,214300,2,232400,,SN140329,317,48,,,,2012-01-20,,145,35E,214300,232400,51.959003,-4.704131,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15487,Llanddewi Gaer,,,31C,2224,1,147,482,SN145163,2,214500,2,216300,,SN123167,82,65,,,,2012-01-20,,158,36E,214500,216300,51.814476,-4.692566,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17506,Rough Tor,,,40,2881,4,400,1312,SX145808,2,214500,0,080800,SX 14572 80812,SX154823,313,87,rock tor,,,2012-01-20,,200,109,214569,80806,50.597439,-4.621499,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17530,Garrow Tor,Garow Ros,W,40,2881,3,330,1083,SX145785,2,214500,0,078500,,SX145793,276,54,,,,2015-02-14,,200,109,214500,78500,50.576701,-4.621325,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17663,Cross Hill,,,40,2881,1,171,561,SX145662,2,214500,0,066200,,SX146668,136,35,,,,2012-01-20,,200,107 109,214500,66200,50.466201,-4.615209,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18887,Castle Point,,,40,2881,1,103,338,SX145976,2,214500,0,097600,,SX149976,73,30,,,,2014-04-20,New Tump added April 2014,190,111,214500,97600,50.748285,-4.6309,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,Middleton Hill,,,31C,2224,2,205,673,SN146117,2,214600,2,211700,SN 14649 11780,SN187128,163,42,trig point,,,2014-10-04,Twinning with hill 2224 removed Aug 2013,158,36E,214646,211775,51.773881,-4.688031,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17908,Rat Island,,,40,,"0,SIB",34,112,SS146437,2,214600,1,143700,,Sea,,34,,,,2012-01-20,,180,139,214600,143700,51.162429,-4.652974,E,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17796,Kingole Hill,,,40,2881,1,112,367,SX149564,2,214900,0,056400,,SX155576,78,34,,,,2012-01-20,,200,107,214900,56400,50.378284,-4.604743,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,Mynydd Anelog,,,30A,,"Ma,1",191.4,628,SH151272,2,215100,3,327200,SH 15198 27222,SH 1733 2893,40.4,151,rock 5m E of small cairn,this rock is 2cm higher than base of cairn,Leica NA730/GS15,2013-07-17,Promoted to Marilyn status July 2013,123,253,215194,327218,52.810771,-4.743439,W,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17737,Pencarrow Head,Penn Karow,W,40,2881,1,137,449,SX152509,2,215200,0,050900,,SX163518,71,66,,,,2015-03-15,,201,107,215200,50900,50.328965,-4.597829,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14811,Pen y Cil,,,30A,1960,1,107,351,SH155243,2,215500,3,324300,SH 15592 24341,SH148253,63,44,cairn,,,2015-03-21,,123,253,215588,324337,52.785038,-4.735975,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17537,Butter's Tor,,,40,2881,3,316,1037,SX155783,2,215500,0,078300,,SX158776,282,34,,,,2012-01-20,,201,109,215500,78300,50.575221,-4.607118,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17549,Carburrow Tor,,,40,2881,2,280,919,SX155708,2,215500,0,070800,,SX154728,239,41,,,,2015-02-14,,201,109,215500,70800,50.507842,-4.603404,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15110,Foel Drygarn,,,31C,2208,3,365,1198,SN157336,2,215700,2,233600,SN 15775 33603,SN155332,319,46,trig point,,,2014-09-15,,145,35E,215772,233598,51.970251,-4.683377,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15578,Cardigan Island,,,31C,,"0,SIB",52,171,SN157514,2,215700,2,251400,,Sea,,52,,,,2012-01-20,,145,35E 198W,215700,251400,52.130105,-4.694025,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,Brown Willy,Bronn Wennyli,W,40,,"Ma,4,CoH,CoU, CoA",420,1378,SX158800,2,215800,0,080000,SX 15873 80004,SS268015,106,314,trig point and cairn,cairn is 3m E of trig point,obvious summit,2001-10-28,,201,109,215870,79998,50.590592,-4.602736,E,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,Foel Dyrch,,,31C,2208,"Hu,3",368,1207,SN160301,2,216000,2,230100,SN 16053 30144,SN166331,254,114,large rock,flat summit area,,2010-05-06,,145,35E,216050,230139,51.939277,-4.677482,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14817,Mynydd Carreg,,,30A,1960,0,99.2,325,SH163291,2,216300,3,329100,SH 16374 29171,SH159280,53,46,circular stone professionally-built wind shelter,,Trimble GeoXH 6000,2015-03-21,,123,253,216370,329167,52.828676,-4.727108,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17757,Botallick Hill,,,40,2881,1,129,423,SX165581,2,216500,0,058100,,SX167587,78,51,,,,2012-01-20,,201,107,216500,58100,50.394058,-4.583094,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237,Carn Wen,,,31C,2208,2,289,948,SN167284,2,216700,2,228400,SN 16729 28468,SN170288,243,46,trig point,,,2012-01-20,,145 158,35E,216726,228463,51.924448,-4.666766,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17678,Bynorth Cliff,,,40,2881,1,164,538,SX167989,2,216700,0,098900,,SX168981,133,31,,,,2012-01-20,,190,111,216700,98900,50.760662,-4.600396,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15119,Crugiau Dwy,,,31C,2208,3,359,1178,SN171311,2,217100,2,231100,,SN164306,321,38,,,,2012-01-20,,145,35E,217100,231100,51.948256,-4.662735,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15394,Llantydwell Hill,,,31C,2224,2,204,669,SN171120,2,217100,2,212000,,SN157113,173,31,,,,2014-03-21,,158,36E 177,217100,212000,51.776713,-4.652622,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15564,Pen Trebared,,,31C,2221,0,69,226,SN173475,2,217300,2,247500,,SN176477,39,30,,,,2012-01-20,,145,35E 198W,217300,247500,52.095611,-4.668583,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17525,Buttern Hill,,,40,2881,3,346,1135,SX174816,2,217400,0,081600,SX 17473 81675,SX168815,298,48,grassy mound,mound is near Bronze Age chamber tomb,,2012-01-20,,201,109,217470,81669,50.606107,-4.580977,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17522,Tolborough Tor,,,40,2881,3,348,1142,SX175778,2,217500,0,077800,,SX167793,306,42,,,,2015-02-14,,201,109,217500,77800,50.571357,-4.578656,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17697,Kite's Nest Hill,,,40,2881,1,157,515,SX180535,2,218000,0,053500,,SX193554,122,35,,,,2014-10-30,summit moved from SX178519 October 2014,201,107,218000,53500,50.353197,-4.559786,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17531,Leskernick Hill,,,40,2881,3,329,1079,SX183803,2,218300,0,080300,SX 18331 80312,SX186798,293,36,grassy mound near pool,boulder c 40m N at SX 18332 80356 may be as high,,2012-01-20,,201,109,218328,80306,50.59413,-4.568197,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18644,Ynys Gwylan-fawr,,,30A,,"0,SIB",33.1,109,SH184245,2,218400,3,324500,SH 18427 24512,Sea,,33,rock,,,2015-04-25,,123,253,218423,324508,52.787535,-4.694082,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14788,Mynydd Ystum,,,30A,1955,1,146,479,SH187284,2,218700,3,328400,,SH195294,82,64,,,,2012-01-20,,123,253,218700,328400,52.822575,-4.69214,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15445,Pen Trehir Uchaf,,,31C,2213,1,173,568,SN187258,2,218700,2,225800,,SN197250,136,37,,,,2012-01-20,,145 158,35E,218700,225800,51.901179,-4.636689,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15479,Pen Ffynnoncyff,,,31C,2221,1,151,495,SN187506,2,218700,2,250600,,SN192504,120,31,,,,2012-12-05,119m col spot height on geograph inconsistent with contour rings,145,35E 198W,218700,250600,52.123913,-4.64982,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15317,Mynydd Crogwy,,,31C,2213,2,245,804,SN188393,2,218800,2,239300,,SN189370,168,77,,,,2012-01-20,,145,35E,218800,239300,52.022459,-4.64236,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17820,Penhalt Cliff,,,40,2881,1,103,338,SS188004,2,218800,1,100400,,SS195997,72,31,,,,2012-01-20,,190,111,218800,100400,50.774798,-4.571391,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15515,Pen Talfan,,,31C,2213,1,123,404,SN189191,2,218900,2,219100,,SN184194,81,42,,,,2012-01-20,,158,36E 177,218900,219100,51.841068,-4.630271,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17524,Bray Down,,,40,2881,3,346,1135,SX189821,2,218900,0,082100,,SX185806,292,54,,,,2012-01-20,,201,109,218900,82100,50.610425,-4.561002,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17601,Bury Down,,,40,2881,2,209,686,SX192594,2,219200,0,059400,,SX199648,134,75,,,,2015-03-15,,201,107,219200,59400,50.406575,-4.545772,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18634,Foel-y-Mwnt,,,31C,2221,0,76,249,SN193520,2,219300,2,252000,,SN194519,33,43,,,,2012-08-27,,145,35E 198W,219300,252000,52.136683,-4.64181,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15395,Crosshands Hill,,,31C,2213,2,202,663,SN194227,2,219400,2,222700,,SN211254,143,59,,,,2012-01-20,,145 158,35E 36E 177,219400,222700,51.873563,-4.624902,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17564,Tredarrup Hill,,,40,2881,2,256,840,SX194904,2,219400,0,090400,,SX188896,223,33,,,,2012-01-20,,190,111,219400,90400,50.685147,-4.557991,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
